period,LBMA Gold Prices - daily - euro - AM (LBMA/gold_D/gold_D_EUR_AM)
2014-12-15,772.41
2014-12-16,763.95
2014-12-17,763.16
2014-12-18,773.64
2014-12-19,764.88
2014-12-22,765.01
2014-12-23,757.5
2014-12-24,757.4
2014-12-29,766.86
2014-12-30,764.5
2014-12-31,769.84
2015-01-02,766.41
2015-01-05,779.9
2015-01-06,797.08
2015-01-07,802.37
2015-01-08,800.97
2015-01-09,799.61
2015-01-12,808.09
2015-01-13,820.97
2015-01-14,808.76
2015-01-15,811.76
2015-01-16,826.76
2015-01-19,841.41
2015-01-20,852.35
2015-01-21,859.32
2015-01-22,848.44
2015-01-23,863.49
2015-01-26,854.6
2015-01-27,848.48
2015-01-28,846.71
2015-01-29,842.25
2015-01-30,837.42
2015-02-02,847.92
2015-02-03,851.84
2015-02-04,835.31
2015-02-05,828.8
2015-02-06,824.74
2015-02-09,816.2
2015-02-10,812.97
2015-02-11,807.73
2015-02-12,803.13
2015-02-13,795.84
2015-02-16,801.91
2015-02-17,793.86
2015-02-18,781.77
2015-02-19,788.6
2015-02-20,782.51
2015-02-23,777.12
2015-02-24,774.59
2015-02-25,777.99
2015-02-26,785.58
2015-02-27,782.77
2015-03-02,789.48
2015-03-03,786.14
2015-03-04,785.19
2015-03-05,786.46
2015-03-06,787.85
2015-03-09,776.86
2015-03-10,770.41
2015-03-11,769.42
2015-03-12,774.48
2015-03-13,779.58
2015-03-16,782.13
2015-03-17,781.5
2015-03-18,782.91
2015-03-19,781.1
2015-03-20,794.73
2015-03-23,791.77
2015-03-24,798.96
2015-03-25,801.18
2015-03-26,809.23
2015-03-27,805.32
2015-03-30,800.36
2015-03-31,797.95
2015-04-01,800.36
2015-04-02,811.11
2015-04-07,813.63
2015-04-08,811.4
2015-04-09,808.49
2015-04-10,820.58
2015-04-13,820.54
2015-04-14,814.33
2015-04-15,808.58
2015-04-16,811.4
2015-04-17,801.86
2015-04-20,806.31
2015-04-21,804.58
2015-04-22,799.19
2015-04-23,792.31
2015-04-24,788.04
2015-04-27,780.85
2015-04-28,788.17
2015-04-29,783.99
2015-04-30,779.73
2015-05-01,771.04
2015-05-05,785.59
2015-05-06,785.22
2015-05-07,776.94
2015-05-08,767.46
2015-05-11,768.37
2015-05-12,755.49
2015-05-13,761.55
2015-05-14,768.91
2015-05-15,772.95
2015-05-18,784.12
2015-05-19,785.31
2015-05-20,777.57
2015-05-21,772.6
2015-05-22,772.96
2015-05-26,774.77
2015-05-27,770.64
2015-05-28,775.94
2015-05-29,778.24
2015-06-01,780.4
2015-06-02,779.91
2015-06-03,777.6
2015-06-04,766.56
2015-06-05,767.82
2015-06-08,769.85
2015-06-09,772.4
2015-06-10,767.86
2015-06-11,763.51
2015-06-12,761.27
2015-06-15,760.01
2015-06-16,759.36
2015-06-17,748.92
2015-06-18,752.42
2015-06-19,755.65
2015-06-22,752.53
2015-06-23,749.17
2015-06-24,744.71
2015-06-25,748.8
2015-06-26,745.89
2015-06-29,749.1
2015-06-30,747.08
2015-07-01,748.38
2015-07-02,745.7
2015-07-03,747.44
2015-07-06,748.43
2015-07-07,752.1
2015-07-08,749.46
2015-07-09,755.37
2015-07-10,750.3
2015-07-13,741.59
2015-07-14,745.27
2015-07-15,739.09
2015-07-16,732.79
2015-07-17,730.68
2015-07-20,717.41
2015-07-21,711.47
2015-07-22,702.38
2015-07-23,705.91
2015-07-24,699.89
2015-07-27,708.39
2015-07-28,702.13
2015-07-29,701.65
2015-07-30,695.4
2015-07-31,694.19
2015-08-03,699.99
2015-08-04,701.1
2015-08-05,697.82
2015-08-06,694.56
2015-08-07,703.01
2015-08-10,707.74
2015-08-11,713.74
2015-08-12,717.19
2015-08-13,715.56
2015-08-14,715.29
2015-08-17,714.34
2015-08-18,714.13
2015-08-19,716.9
2015-08-20,728.54
2015-08-21,732.75
2015-08-24,734.34
2015-08-25,730.56
2015-08-26,724.63
2015-08-27,728.91
2015-08-28,730.99
2015-09-01,744.1
2015-09-02,746.46
2015-09-03,739.63
2015-09-04,737.95
2015-09-07,734.75
2015-09-08,728.27
2015-09-09,730.38
2015-09-10,720.32
2015-09-11,716.87
2015-09-14,716.97
2015-09-15,716.49
2015-09-16,719.82
2015-09-17,720.64
2015-09-18,726.25
2015-09-21,732.86
2015-09-22,729.66
2015-09-23,734.77
2015-09-24,742.73
2015-09-25,752.18
2015-09-28,747.23
2015-09-29,741.36
2015-09-30,739.12
2015-10-01,735.69
2015-10-02,730.21
2015-10-05,746.28
2015-10-06,749.19
2015-10-07,750.43
2015-10-08,745.31
2015-10-09,749.02
2015-10-12,758.14
2015-10-13,757.16
2015-10-14,764.78
2015-10-15,764.17
2015-10-16,761.32
2015-10-19,757.86
2015-10-20,757.86
2015-10-21,759.88
2015-10-22,753.94
2015-10-23,760.7
2015-10-26,761.96
2015-10-27,759.52
2015-10-28,765.94
2015-10-29,759.28
2015-10-30,748.04
2015-11-02,733.86
2015-11-03,733.95
2015-11-04,724.99
2015-11-05,719.61
2015-11-06,731.64
2015-11-09,725.95
2015-11-10,723.22
2015-11-11,718.36
2015-11-12,716.21
2015-11-13,712.08
2015-11-16,719.89
2015-11-17,710.5
2015-11-18,702.74
2015-11-19,703.05
2015-11-20,709.26
2015-11-23,705.31
2015-11-24,709.67
2015-11-25,711.23
2015-11-26,710.31
2015-11-27,707.73
2015-11-30,703.05
2015-12-01,708.55
2015-12-02,708.8
2015-12-03,703.13
2015-12-04,702.6
2015-12-07,718.26
2015-12-08,714.79
2015-12-09,715.38
2015-12-10,706.4
2015-12-11,704.93
2015-12-14,703.67
2015-12-15,705.31
2015-12-16,710.33
2015-12-17,713.06
2015-12-18,707.06
2015-12-21,719.47
2015-12-22,723.18
2015-12-23,720.66
2015-12-24,719.42
2015-12-29,718.46
2015-12-30,720.53
2015-12-31,716.36
2016-01-04,725.02
2016-01-05,734.31
2016-01-06,739.84
2016-01-07,752.51
2016-01-08,750.67
2016-01-11,758.18
2016-01-12,756.92
2016-01-13,749.04
2016-01-14,759.1
2016-01-15,753.17
2016-01-18,763.67
2016-01-19,759.79
2016-01-20,771.08
2016-01-21,774.99
2016-01-22,769.63
2016-01-25,773.96
2016-01-26,785.8
2016-01-27,781.04
2016-01-28,781.59
2016-01-29,776.84
2016-02-01,785.6
2016-02-02,780.01
2016-02-03,781.25
2016-02-04,782.16
2016-02-05,797.4
2016-02-08,810.44
2016-02-09,822.31
2016-02-10,816.56
2016-02-11,847.33
2016-02-12,852.07
2016-02-15,834.57
2016-02-16,838.04
2016-02-17,838.84
2016-02-18,841.19
2016-02-19,853.35
2016-02-22,849.21
2016-02-23,863.46
2016-02-24,885.52
2016-02-25,887.1
2016-02-26,878.87
2016-02-29,890.95
2016-03-01,886.09
2016-03-02,881.54
2016-03-03,882.24
2016-03-04,898.93
2016-03-07,896.13
2016-03-08,894.35
2016-03-09,884.16
2016-03-10,876.67
2016-03-11,883.03
2016-03-14,875.89
2016-03-15,870.71
2016-03-16,874.09
2016-03-17,883.17
2016-03-18,868.78
2016-03-21,863.6
2016-03-22,876.96
2016-03-23,870.03
2016-03-24,861.89
2016-03-29,853.04
2016-03-30,860.23
2016-03-31,857.62
2016-04-01,860.2
2016-04-04,854.58
2016-04-05,866.32
2016-04-06,868.38
2016-04-07,879.7
2016-04-08,877.33
2016-04-11,878.96
2016-04-12,880.18
2016-04-13,875.33
2016-04-14,874.96
2016-04-15,867.46
2016-04-18,872.45
2016-04-19,867.01
2016-04-20,867.45
2016-04-21,877.02
2016-04-22,868.73
2016-04-25,853.79
2016-04-26,847.28
2016-04-27,853.58
2016-04-28,861.43
2016-04-29,873.8
2016-05-03,881.32
2016-05-04,883.59
2016-05-05,879.23
2016-05-06,883.04
2016-05-09,884.68
2016-05-10,875.9
2016-05-11,882.45
2016-05-12,878.28
2016-05-13,885.16
2016-05-16,892.87
2016-05-17,877.5
2016-05-18,882.05
2016-05-19,857.37
2016-05-20,862.75
2016-05-23,860.89
2016-05-24,852.71
2016-05-25,834.63
2016-05-26,834.37
2016-05-27,833.5
2016-05-31,829.07
2016-06-01,841.77
2016-06-02,842.1
2016-06-03,839.34
2016-06-06,859.08
2016-06-07,851.02
2016-06-08,861.65
2016-06-09,870.53
2016-06-10,876.87
2016-06-13,909.27
2016-06-14,904.79
2016-06-15,903.04
2016-06-16,922.09
2016-06-17,899.41
2016-06-20,877.49
2016-06-21,866.72
2016-06-22,862.98
2016-06-23,850.96
2016-06-24,945.58
2016-06-27,996.36
2016-06-28,985.84
2016-06-29,984.36
2016-06-30,976.82
2016-07-01,1001.34
2016-07-04,1016.42
2016-07-05,1023.89
2016-07-06,1059.01
2016-07-07,1052.8
2016-07-08,1047.45
2016-07-11,1054.95
2016-07-12,1029.11
2016-07-13,1009.74
2016-07-14,1001.96
2016-07-15,994.15
2016-07-18,1000.05
2016-07-19,1009.14
2016-07-20,1005.87
2016-07-21,1000.75
2016-07-22,1005.1
2016-07-25,1000.32
2016-07-26,1006.4
2016-07-27,1007.77
2016-07-28,1017.64
2016-07-29,1012.03
2016-08-01,1022.97
2016-08-02,1025.13
2016-08-03,1023.16
2016-08-04,1016.61
2016-08-05,1036.39
2016-08-08,1019.84
2016-08-09,1025.8
2016-08-10,1035.11
2016-08-11,1037.05
2016-08-12,1032.6
2016-08-15,1037.21
2016-08-16,1039.89
2016-08-17,1031.23
2016-08-18,1023.93
2016-08-19,1026.3
2016-08-22,1018.2
2016-08-23,1015.25
2016-08-24,1010.73
2016-08-25,1001.06
2016-08-26,1002.95
2016-08-30,1008.39
2016-08-31,1000.3
2016-09-01,985.8
2016-09-02,987.95
2016-09-05,996.23
2016-09-06,997.94
2016-09-07,1008.6
2016-09-08,1009.11
2016-09-09,1004.68
2016-09-12,1000.8
2016-09-13,1000.36
2016-09-14,1001.4
2016-09-15,998.26
2016-09-16,995.68
2016-09-19,1007.99
2016-09-20,1011.02
2016-09-21,1015.96
2016-09-22,1019.59
2016-09-23,1027.17
2016-09-26,1033.23
2016-09-27,1031.01
2016-09-28,1020.1
2016-09-29,1016.92
2016-09-30,1025.01
2016-10-03,1023.4
2016-10-04,1026.9
2016-10-05,1001.11
2016-10-06,994.3
2016-10-07,1012.91
2016-10-10,1016.62
2016-10-11,1021.58
2016-10-12,1024.53
2016-10-13,1029.93
2016-10-14,1028.79
2016-10-17,1029.59
2016-10-18,1031.15
2016-10-19,1031.29
2016-10-20,1034.65
2016-10-21,1033.79
2016-10-24,1034.89
2016-10-25,1037.53
2016-10-26,1043.45
2016-10-27,1038.29
2016-10-28,1042.47
2016-10-31,1046.25
2016-11-01,1048.58
2016-11-02,1056.51
2016-11-03,1040.61
2016-11-04,1042.79
2016-11-07,1036.13
2016-11-08,1034.26
2016-11-09,1050.42
2016-11-10,1034.07
2016-11-11,991.96
2016-11-14,978.08
2016-11-15,988.65
2016-11-16,984.36
2016-11-17,988.19
2016-11-18,971.15
2016-11-21,984.72
2016-11-22,978.91
2016-11-23,980.06
2016-11-24,953.6
2016-11-25,953.33
2016-11-28,956.51
2016-11-29,952.45
2016-11-30,952.06
2016-12-01,930.09
2016-12-02,929.0
2016-12-05,915.84
2016-12-06,918.18
2016-12-07,929.62
2016-12-08,925.47
2016-12-09,927.64
2016-12-12,916.82
2016-12-13,911.18
2016-12-14,917.38
2016-12-15,904.37
2016-12-16,911.17
2016-12-19,913.15
2016-12-20,915.94
2016-12-21,919.2
2016-12-22,916.2
2016-12-23,921.99
2016-12-28,931.29
2016-12-29,935.56
2016-12-30,942.58
2017-01-03,935.12
2017-01-04,949.98
2017-01-05,953.22
2017-01-06,951.35
2017-01-09,968.75
2017-01-10,974.6
2017-01-11,979.25
2017-01-12,984.39
2017-01-13,978.85
2017-01-16,997.56
2017-01-17,1003.59
2017-01-18,984.91
2017-01-19,976.76
2017-01-20,974.87
2017-01-23,974.03
2017-01-24,972.22
2017-01-25,956.9
2017-01-26,945.14
2017-01-27,943.81
2017-01-30,949.38
2017-01-31,964.91
2017-02-01,960.01
2017-02-02,966.14
2017-02-03,970.93
2017-02-06,978.34
2017-02-07,995.14
2017-02-08,989.47
2017-02-09,988.18
2017-02-10,980.23
2017-02-13,982.04
2017-02-14,986.67
2017-02-15,985.27
2017-02-16,988.41
2017-02-17,1000.57
2017-02-20,991.49
2017-02-21,988.86
2017-02-22,994.21
2017-02-23,992.97
2017-02-24,1000.89
2017-02-27,1011.16
2017-02-28,1006.9
2017-03-01,1007.18
2017-03-02,1013.17
2017-03-03,1005.12
2017-03-06,1004.74
2017-03-07,1003.56
2017-03-08,997.7
2017-03-09,991.39
2017-03-10,983.56
2017-03-13,989.79
2017-03-14,992.33
2017-03-15,986.69
2017-03-16,998.74
2017-03-17,991.85
2017-03-20,993.92
2017-03-21,989.21
2017-03-22,999.5
2017-03-23,997.95
2017-03-24,996.2
2017-03-27,1000.49
2017-03-28,996.15
2017-03-29,1007.71
2017-03-30,1005.72
2017-03-31,996.46
2017-04-03,997.25
2017-04-04,1011.07
2017-04-05,1003.88
2017-04-06,1004.88
2017-04-07,1017.38
2017-04-10,1011.15
2017-04-11,1011.47
2017-04-12,1018.22
2017-04-13,1025.28
2017-04-18,1025.82
2017-04-19,999.74
2017-04-20,996.91
2017-04-21,1000.85
2017-04-24,991.11
2017-04-25,990.48
2017-04-26,986.79
2017-04-27,980.21
2017-04-28,978.4
2017-05-02,974.25
2017-05-03,971.18
2017-05-04,958.15
2017-05-05,958.06
2017-05-08,948.71
2017-05-09,948.51
2017-05-10,944.61
2017-05-11,945.66
2017-05-12,955.06
2017-05-15,952.32
2017-05-16,958.98
2017-05-17,961.7
2017-05-18,968.21
2017-05-19,962.17
2017-05-22,967.17
2017-05-23,969.62
2017-05-24,963.29
2017-05-25,969.48
2017-05-26,983.41
2017-05-30,982.46
2017-05-31,987.79
2017-06-01,984.81
2017-06-02,980.39
2017-06-05,992.41
2017-06-06,997.31
2017-06-07,1001.07
2017-06-08,992.12
2017-06-09,1001.31
2017-06-12,998.14
2017-06-13,992.26
2017-06-14,995.83
2017-06-15,992.57
2017-06-16,984.04
2017-06-19,976.86
2017-06-20,981.99
2017-06-21,989.04
2017-06-22,988.36
2017-06-23,987.7
2017-06-26,975.56
2017-06-27,980.31
2017-06-28,976.25
2017-06-29,959.88
2017-06-30,957.43
2017-07-03,952.09
2017-07-04,947.32
2017-07-05,945.87
2017-07-06,946.14
2017-07-07,944.47
2017-07-10,938.63
2017-07-11,938.98
2017-07-12,947.6
2017-07-13,944.51
2017-07-14,940.54
2017-07-17,940.71
2017-07-18,949.47
2017-07-19,950.84
2017-07-20,953.63
2017-07-21,958.89
2017-07-24,962.99
2017-07-25,960.78
2017-07-26,956.72
2017-07-27,960.29
2017-07-28,961.96
2017-07-31,965.59
2017-08-01,957.76
2017-08-02,956.83
2017-08-03,952.41
2017-08-04,964.92
2017-08-07,963.41
2017-08-08,967.78
2017-08-09,974.8
2017-08-10,985.39
2017-08-11,993.67
2017-08-14,987.34
2017-08-15,986.92
2017-08-16,985.13
2017-08-17,998.12
2017-08-18,1004.34
2017-08-21,999.82
2017-08-22,1000.71
2017-08-23,1004.33
2017-08-24,1003.26
2017-08-25,1003.9
2017-08-29,1020.34
2017-08-30,1014.93
2017-08-31,1013.17
2017-09-01,1020.18
2017-09-04,1030.98
2017-09-05,1029.51
2017-09-06,1028.03
2017-09-07,1026.52
2017-09-08,1026.82
2017-09-11,1015.31
2017-09-12,1000.66
2017-09-13,1003.85
2017-09-14,1002.44
2017-09-15,977.32
2017-09-18,970.16
2017-09-19,969.3
2017-09-20,970.53
2017-09-21,960.56
2017-09-22,956.15
2017-09-25,957.89
2017-09-26,969.59
2017-09-27,963.83
2017-09-28,961.04
2017-09-29,963.15
2017-10-02,956.48
2017-10-03,959.0
2017-10-04,960.87
2017-10-05,969.28
2017-10-06,970.43
2017-10-09,976.23
2017-10-10,977.77
2017-10-11,978.62
2017-10-12,977.96
2017-10-13,972.88
2017-10-16,981.08
2017-10-17,973.47
2017-10-18,972.53
2017-10-19,975.64
2017-10-20,974.27
2017-10-23,967.79
2017-10-24,970.36
2017-10-25,964.81
2017-10-26,968.34
2017-10-27,968.35
2017-10-30,966.91
2017-10-31,964.21
2017-11-01,961.48
2017-11-02,965.09
2017-11-03,976.24
2017-11-06,969.72
2017-11-07,970.92
2017-11-08,976.82
2017-11-09,980.98
2017-11-10,976.44
2017-11-13,977.59
2017-11-14,972.47
2017-11-15,976.62
2017-11-16,969.01
2017-11-17,969.31
2017-11-20,974.82
2017-11-21,967.04
2017-11-22,969.25
2017-11-23,969.93
2017-11-24,967.89
2017-11-27,969.73
2017-11-28,972.75
2017-11-29,965.7
2017-11-30,952.64
2017-12-01,946.57
2017-12-04,952.67
2017-12-05,950.29
2017-12-06,948.37
2017-12-07,937.57
2017-12-08,924.42
2017-12-11,935.8
2017-12-12,933.92
2017-12-13,929.96
2017-12-14,935.67
2017-12-15,937.41
2017-12-18,943.11
2017-12-19,944.93
2017-12-20,944.27
2017-12-21,945.97
2017-12-22,947.74
2017-12-27,958.78
2017-12-28,960.43
2017-12-29,960.84
2018-01-02,968.85
2018-01-03,968.2
2018-01-04,969.77
2018-01-05,973.4
2018-01-08,974.33
2018-01-09,972.01
2018-01-10,976.96
2018-01-11,978.14
2018-01-12,978.75
2018-01-15,971.93
2018-01-16,970.38
2018-01-17,969.45
2018-01-18,961.14
2018-01-19,960.17
2018-01-22,959.12
2018-01-23,959.1
2018-01-24,957.5
2018-01-25,954.35
2018-01-26,950.21
2018-01-29,955.07
2018-01-30,954.37
2018-01-31,950.29
2018-02-01,941.99
2018-02-02,946.48
2018-02-05,947.2
2018-02-06,962.5
2018-02-07,956.12
2018-02-08,944.87
2018-02-09,945.58
2018-02-12,955.19
2018-02-13,955.04
2018-02-14,959.74
2018-02-15,962.21
2018-02-16,964.61
2018-02-19,961.1
2018-02-20,955.97
2018-02-21,952.87
2018-02-22,952.66
2018-02-23,951.09
2018-02-26,953.0
2018-02-27,954.78
2018-02-28,951.14
2018-03-01,953.8
2018-03-02,955.7
2018-03-05,958.78
2018-03-06,957.01
2018-03-07,960.07
2018-03-08,955.08
2018-03-09,955.21
2018-03-12,950.66
2018-03-13,948.94
2018-03-14,949.59
2018-03-15,949.24
2018-03-16,945.42
2018-03-19,934.59
2018-03-20,935.6
2018-03-21,935.53
2018-03-22,939.36
2018-03-23,952.8
2018-03-26,949.27
2018-03-27,954.64
2018-03-28,946.24
2018-03-29,941.69
2018-04-03,949.65
2018-04-04,955.52
2018-04-05,943.67
2018-04-06,946.08
2018-04-09,941.91
2018-04-10,942.25
2018-04-11,947.96
2018-04-12,951.01
2018-04-13,938.93
2018-04-16,941.21
2018-04-17,937.24
2018-04-18,949.59
2018-04-19,950.54
2018-04-20,953.52
2018-04-23,950.45
2018-04-24,951.84
2018-04-25,949.47
2018-04-26,949.52
2018-04-27,954.41
2018-04-30,958.62
2018-05-01,956.37
2018-05-02,960.52
2018-05-03,966.19
2018-05-04,965.78
2018-05-08,969.44
2018-05-09,965.11
2018-05-10,969.27
2018-05-11,978.23
2018-05-14,972.3
2018-05-15,966.42
2018-05-16,958.61
2018-05-17,952.07
2018-05-18,954.2
2018-05-21,959.24
2018-05-22,961.24
2018-05-23,967.91
2018-05-24,967.73
2018-05-25,976.53
2018-05-29,983.83
2018-05-30,979.27
2018-05-31,978.54
2018-06-01,976.83
2018-06-04,966.46
2018-06-05,966.73
2018-06-06,964.57
2018-06-07,963.86
2018-06-08,968.68
2018-06-11,969.32
2018-06-12,968.27
2018-06-13,971.58
2018-06-14,971.27
2018-06-15,978.98
2018-06-18,966.96
2018-06-19,971.14
2018-06-20,967.29
2018-06-21,963.32
2018-06-22,954.05
2018-06-25,959.46
2018-06-26,949.15
2018-06-27,951.4
2018-06-28,955.26
2018-06-29,950.29
2018-07-02,948.87
2018-07-03,944.85
2018-07-04,951.47
2018-07-05,946.89
2018-07-06,947.55
2018-07-09,946.95
2018-07-10,946.17
2018-07-11,943.63
2018-07-12,942.1
2018-07-13,945.14
2018-07-16,938.41
2018-07-17,938.46
2018-07-18,938.02
2018-07-19,936.06
2018-07-20,940.56
2018-07-23,937.21
2018-07-24,933.77
2018-07-25,935.09
2018-07-26,931.46
2018-07-27,931.06
2018-07-30,931.2
2018-07-31,926.71
2018-08-01,932.47
2018-08-02,931.22
2018-08-03,928.6
2018-08-06,934.94
2018-08-07,937.32
2018-08-08,939.57
2018-08-09,944.08
2018-08-10,947.87
2018-08-13,944.85
2018-08-14,935.32
2018-08-15,933.1
2018-08-16,928.38
2018-08-17,925.59
2018-08-20,933.29
2018-08-21,931.28
2018-08-22,928.52
2018-08-23,923.24
2018-08-24,928.76
2018-08-28,939.88
2018-08-29,935.14
2018-08-30,924.25
2018-08-31,927.58
2018-09-03,933.0
2018-09-04,932.57
2018-09-05,932.46
2018-09-06,931.65
2018-09-07,928.3
2018-09-10,923.28
2018-09-11,915.92
2018-09-12,919.07
2018-09-13,924.41
2018-09-14,918.76
2018-09-17,914.0
2018-09-18,913.94
2018-09-19,912.48
2018-09-20,910.55
2018-09-21,914.88
2018-09-24,913.69
2018-09-25,912.3
2018-09-26,910.49
2018-09-27,911.59
2018-09-28,906.44
2018-10-01,907.94
2018-10-02,919.77
2018-10-03,925.73
2018-10-04,925.02
2018-10-05,921.48
2018-10-08,914.86
2018-10-09,910.26
2018-10-10,902.02
2018-10-11,910.31
2018-10-12,922.11
2018-10-15,937.7
2018-10-16,931.35
2018-10-17,933.68
2018-10-18,933.76
2018-10-19,942.44
2018-10-22,938.09
2018-10-23,950.67
2018-10-24,952.8
2018-10-25,954.67
2018-10-26,964.98
2018-10-29,958.88
2018-10-30,956.36
2018-10-31,955.77
2018-11-01,950.47
2018-11-02,948.0
2018-11-05,946.61
2018-11-06,947.75
2018-11-07,938.64
2018-11-08,932.02
2018-11-09,936.96
2018-11-12,940.05
2018-11-13,928.7
2018-11-14,927.04
2018-11-15,948.26
2018-11-16,948.93
2018-11-19,951.07
2018-11-20,951.45
2018-11-21,957.29
2018-11-22,950.42
2018-11-23,951.69
2018-11-26,954.58
2018-11-27,959.7
2018-11-28,949.69
2018-11-29,959.94
2018-11-30,956.95
2018-12-03,966.0
2018-12-04,966.74
2018-12-05,970.13
2018-12-06,971.48
2018-12-07,972.98
2018-12-10,980.61
2018-12-11,988.99
2018-12-12,993.31
2018-12-13,982.87
2018-12-14,983.39
2018-12-17,982.61
2018-12-18,987.43
2018-12-19,986.77
2018-12-20,988.69
2018-12-21,993.76
2018-12-24,996.26
2018-12-27,1006.2
2018-12-28,1009.16
2018-12-31,1005.45
2019-01-02,1014.44
2019-01-03,1024.05
2019-01-04,1016.8
2019-01-07,1013.83
2019-01-08,1006.71
2019-01-09,1006.46
2019-01-10,1012.98
2019-01-11,1012.91
2019-01-14,1007.02
2019-01-15,1002.99
2019-01-16,1002.46
2019-01-17,1004.92
2019-01-18,993.34
2019-01-21,995.08
2019-01-22,994.14
2019-01-23,990.14
2019-01-24,981.7
2019-01-25,981.33
2019-01-28,987.98
2019-01-29,994.48
2019-01-30,1002.04
2019-01-31,1006.95
2019-02-01,1010.9
2019-02-04,1004.36
2019-02-05,1009.15
2019-02-06,1013.51
2019-02-07,1012.88
2019-02-08,1012.04
2019-02-11,1012.86
2019-02-12,1021.21
2019-02-13,1017.45
2019-02-14,1017.49
2019-02-15,1027.64
2019-02-18,1025.13
2019-02-19,1028.81
2019-02-20,1032.86
2019-02-21,1021.85
2019-02-22,1016.15
2019-02-25,1016.8
2019-02-26,1005.49
2019-02-27,998.02
2019-02-28,996.21
2019-03-01,989.27
2019-03-04,972.93
2019-03-05,975.19
2019-03-06,978.82
2019-03-07,978.18
2019-03-08,989.34
2019-03-11,998.32
2019-03-12,986.85
2019-03-13,994.25
2019-03-14,982.84
2019-03-15,981.55
2019-03-18,986.19
2019-03-19,985.06
2019-03-20,985.07
2019-03-21,1002.99
2019-03-22,998.8
2019-03-25,1001.39
2019-03-26,993.15
2019-03-27,997.78
2019-03-28,995.2
2019-03-29,991.09
2019-04-01,987.27
2019-04-02,984.97
2019-04-03,980.38
2019-04-04,981.87
2019-04-05,985.11
2019-04-08,993.58
2019-04-09,995.13
2019-04-10,998.04
2019-04-11,997.01
2019-04-12,991.68
2019-04-15,982.43
2019-04-16,981.3
2019-04-17,978.77
2019-04-18,981.12
2019-04-23,979.67
2019-04-24,984.9
2019-04-25,991.87
2019-04-26,992.78
2019-04-29,991.1
2019-04-30,989.44
2019-05-01,980.45
2019-05-02,973.55
2019-05-03,976.8
2019-05-07,978.79
2019-05-08,987.83
2019-05-09,987.47
2019-05-10,987.83
2019-05-13,985.95
2019-05-14,1002.14
2019-05-15,1005.87
2019-05-16,1009.62
2019-05-17,1007.55
2019-05-20,1000.05
2019-05-21,1004.85
2019-05-22,1005.44
2019-05-23,1009.79
2019-05-24,1011.36
2019-05-28,1012.87
2019-05-29,1016.02
2019-05-30,1010.44
2019-05-31,1029.28
2019-06-03,1039.47
2019-06-04,1045.51
2019-06-05,1052.01
2019-06-06,1053.15
2019-06-07,1049.16
2019-06-10,1046.94
2019-06-11,1040.53
2019-06-12,1049.27
2019-06-13,1054.21
2019-06-14,1069.79
2019-06-17,1059.49
2019-06-18,1073.22
2019-06-19,1066.67
2019-06-20,1086.25
2019-06-21,1095.96
2019-06-24,1102.58
2019-06-25,1120.62
2019-06-26,1109.22
2019-06-27,1103.71
2019-06-28,1114.87
2019-07-01,1099.81
2019-07-02,1105.01
2019-07-03,1133.52
2019-07-04,1125.41
2019-07-05,1126.43
2019-07-08,1121.11
2019-07-09,1113.51
2019-07-10,1117.34
2019-07-11,1135.06
2019-07-12,1122.23
2019-07-15,1127.76
2019-07-16,1136.85
2019-07-17,1129.61
2019-07-18,1139.7
2019-07-19,1148.06
2019-07-22,1142.69
2019-07-23,1140.42
2019-07-24,1142.29
2019-07-25,1143.08
2019-07-26,1140.27
2019-07-29,1150.91
2019-07-30,1173.47
2019-07-31,1175.48
2019-08-01,1161.12
2019-08-02,1184.17
2019-08-05,1199.92
2019-08-06,1199.59
2019-08-07,1225.82
2019-08-08,1230.26
2019-08-09,1242.19
2019-08-12,1244.82
2019-08-13,1265.9
2019-08-14,1241.69
2019-08-15,1254.49
2019-08-16,1242.55
2019-08-19,1236.66
2019-08-20,1242.69
2019-08-21,1235.41
2019-08-22,1234.63
2019-08-23,1224.37
2019-08-27,1250.91
2019-08-28,1263.31
2019-08-29,1260.51
2019-08-30,1253.14
2019-09-02,1260.42
2019-09-03,1278.06
2019-09-04,1265.05
2019-09-05,1257.06
2019-09-06,1223.52
2019-09-09,1223.81
2019-09-10,1211.52
2019-09-11,1208.21
2019-09-12,1219.94
2019-09-13,1209.41
2019-09-16,1207.35
2019-09-17,1208.89
2019-09-18,1206.27
2019-09-19,1200.67
2019-09-20,1199.07
2019-09-23,1222.13
2019-09-24,1220.76
2019-09-25,1231.11
2019-09-26,1223.72
2019-09-27,1218.17
2019-09-30,1208.38
2019-10-01,1193.11
2019-10-02,1213.21
2019-10-03,1221.7
2019-10-04,1223.75
2019-10-07,1221.4
2019-10-08,1225.5
2019-10-09,1228.43
2019-10-10,1232.35
2019-10-11,1197.93
2019-10-14,1188.79
2019-10-15,1183.69
2019-10-16,1166.32
2019-10-17,1151.64
2019-10-18,1154.15
2019-10-21,1147.81
2019-10-22,1149.5
2019-10-23,1162.53
2019-10-24,1154.75
2019-10-25,1171.82
2019-10-28,1172.89
2019-10-29,1164.79
2019-10-30,1156.65
2019-10-31,1163.09
2019-11-01,1165.76
2019-11-04,1168.57
2019-11-05,1166.37
2019-11-06,1155.26
2019-11-07,1153.44
2019-11-08,1144.58
2019-11-11,1144.41
